"date"	"term"	"tweet"	"lat"	"long"	"n_followers"	"date2"	"time"
2014-10-13	"ALCOHOLIC"	"@RaDeLeon09 you working there made me an alcoholic this summer... Haha"	44.020986	-88.545298	214	2014-10-13 01:32:11	"01:32"
2014-10-13	"ALCOHOLIC"	"Alcoholic tweet... Beer makes everything better"	44.631698	-91.960802	185	2014-10-13 01:33:09	"01:33"
2014-10-13	"ALCOHOLIC"	"Our neighbor is an alcoholic &amp; he's literally the funniest mother fucker"	27.839577	-82.800626	363	2014-10-13 01:37:10	"01:37"
2014-10-13	"ALCOHOLIC"	"@silkysmooth_gal fucking alcoholic slut!"	44.348025	-68.586936	1118	2014-10-13 01:47:19	"01:47"
2014-10-13	"ALCOHOLIC"	"-you a alcoholic"	39.314376	-76.658939	2509	2014-10-13 01:50:45	"01:50"
2014-10-13	"ALCOHOLIC"	"@410_charles: @alagracia_: -you a alcoholic i aint never drink a day in my lifeyou a liar son"	39.313861	-76.661053	2509	2014-10-13 01:52:24	"01:52"
2014-10-13	"ALCOHOLIC"	"Im an alcoholic"	32.752078	-97.690926	182	2014-10-13 01:59:37	"01:59"
2014-10-13	"ALCOHOLIC"	"@matyjaye1 tell me, is Malibu and other alcoholic beverages a part of your diet"	32.402919	-94.863471	379	2014-10-13 02:01:26	"02:01"
2014-10-13	"ALCOHOLIC"	"@taylor_nephew who was he?!? The alcoholic??"	39.800086	-84.136507	159	2014-10-13 02:02:04	"02:02"
2014-10-13	"ALCOHOLIC"	"@_soniaaw: I can't fucking believe I dropped my phone in a cup of Hennessy last night... Alcoholic problems"	42.285322	-83.18246	879	2014-10-13 02:02:00	"02:02"
2014-10-13	"ALCOHOLIC"	"Thinking about being an alcoholic for Halloween."	26.174511	-97.703865	84	2014-10-13 02:09:16	"02:09"
2014-10-13	"ALCOHOLIC"	"Every time i drink, i drink like an alcoholic.."	37.580916	-120.968462	257	2014-10-13 02:15:22	"02:15"
2014-10-13	"ALCOHOLIC"	"@AndraaPM you're an alcoholic and you have a problem"	37.207632	-93.292249	816	2014-10-13 02:19:14	"02:19"
2014-10-13	"ALCOHOLIC"	"@LegKickTKO Manziel is Probably not the best partner for a recovering alcoholic."	40.703973	-73.941013	961	2014-10-13 02:21:09	"02:21"
2014-10-13	"ALCOHOLIC"	"It's my brother's 24th birthday and my dad just ordered non alcoholic oyster shots for them at dinner and that describes my family"	32.724991	-117.222763	308	2014-10-13 02:21:16	"02:21"
2014-10-13	"ALCOHOLIC"	"Brisk \"@salaamshabazz_: 7. What do u like to drink? (Non alcoholic ppl)\""	36.759729	-76.364057	1308	2014-10-13 02:25:43	"02:25"
2014-10-13	"ALCOHOLIC"	"@salaamshabazz_: 7. What do u like to drink? (Non alcoholic ppl) Water and Orange Hi-C"	37.630563	-77.428011	1079	2014-10-13 02:27:04	"02:27"
2014-10-13	"ALCOHOLIC"	"because snapchats of your choice alcoholic drink is sooooo classy"	36.498551	-85.162403	1065	2014-10-13 02:37:42	"02:37"
2014-10-13	"ALCOHOLIC"	"I'm so tired if having a alcoholic mom"	38.264119	-85.618346	120	2014-10-13 02:45:49	"02:45"
2014-10-13	"ALCOHOLIC"	"@meydlosantos el alcoholic esta de mas."	-34.965214	-54.951043	39	2014-10-13 02:53:29	"02:53"
2014-10-13	"ALCOHOLIC"	"I'll be damned if I ever put an alcoholic drink to my lips."	36.022101	-83.878926	461	2014-10-13 02:55:55	"02:55"
2014-10-13	"ALCOHOLIC"	"You know you're an alcoholic when you get drunk at an Applebee's on a Sunday night."	38.322397	-85.819406	354	2014-10-13 02:56:12	"02:56"
2014-10-13	"ALCOHOLIC"	"@_iyesss_: I Have A Feeling I'm Going To Be Alcoholic.  @AbbyWise3  omg"	32.533103	-92.117488	696	2014-10-13 03:00:59	"03:00"
2014-10-13	"ALCOHOLIC"	"@WAIMARTpEoPIE: http://t.co/CVCNyr2GRR that's what happens when you're an alcoholic with triplets. She's got a great personality tho"	40.610153	-79.179476	89	2014-10-13 03:06:21	"03:06"
2014-10-13	"ALCOHOLIC"	"@SamanthaTrieu: @Babs726 I sound like a true alcoholic  lol amongst other things"	29.703558	-95.41922	541	2014-10-13 03:06:32	"03:06"
2014-10-13	"ALCOHOLIC"	"\"Where's the salt?\" \"Oh it's in my purse\" \"oh my god you're the definition of an alcoholic\""	41.310766	-105.578111	585	2014-10-13 03:07:32	"03:07"
2014-10-13	"ALCOHOLIC"	"i just wanna get rich so i can support my alcoholic lifestyle."	47.50592	-97.325164	251	2014-10-13 03:12:09	"03:12"
2014-10-13	"ALCOHOLIC"	"Turning pitchers into fishbowls one alcoholic at a time @anniexo @kristilse"	39.982432	-75.155749	441	2014-10-13 03:17:30	"03:17"
2014-10-13	"ALCOHOLIC"	"I only had alcoholic beverages today....I need water"	39.048923	-84.232796	217	2014-10-13 03:19:05	"03:19"
2014-10-13	"ALCOHOLIC"	"I'm not alcoholic. Alcoholics go to meetings. I'm a drunk. We go to parties. @iloveeatingrais @jadethelunatic @therealfoolgave"	10.305666	123.889639	17	2014-10-13 03:25:53	"03:25"
2014-10-13	"ALCOHOLIC"	"Orange juice RT @salaamshabazz_: 7. What do u like to drink? (Non alcoholic ppl)"	37.257761	-76.659136	2832	2014-10-13 03:49:57	"03:49"
2014-10-13	"ALCOHOLIC"	"@mikaylaanneee: @SeaweedBrain320: @mikaylaanneee @Real_Liam_Payne THANKS nothing but love  now all of Twitter thinks I'm an alcoholic"	30.637668	-96.355341	242	2014-10-13 03:54:37	"03:54"
2014-10-13	"ALCOHOLIC"	"Your alcoholic tendencies are super unattractive"	41.670373	-111.850225	407	2014-10-13 04:04:06	"04:04"
2014-10-13	"ALCOHOLIC"	"if i name my child moscato does that make me an alcoholic"	41.448809	-96.118281	105	2014-10-13 04:06:32	"04:06"
2014-10-13	"ALCOHOLIC"	"my name is Marshall Mathers im an alcoholic."	42.342419	-83.310035	1055	2014-10-13 04:23:39	"04:23"
2014-10-13	"ALCOHOLIC"	"Im a lowkey alcoholic"	42.305952	-83.008555	419	2014-10-13 04:24:38	"04:24"
2014-10-13	"ALCOHOLIC"	"I think Ima just become an alcoholic"	29.694707	-91.19728	908	2014-10-13 04:27:04	"04:27"
2014-10-13	"ALCOHOLIC"	"He can finally enjoy an alcoholic drink yay!!  #21 #bdayweek #turnup #lovehim #dork #lol http://t.co/Cws3LQfRQB"	33.642147	-117.918202	48	2014-10-13 04:28:59	"04:28"
2014-10-13	"ALCOHOLIC"	"People are gonna think I'm an alcoholic &amp; that I need to go to alcolocos anonimos, I swear I don't  #futbolesmivida  #"	41.8316	-87.772248	385	2014-10-13 04:29:25	"04:29"
2014-10-13	"ALCOHOLIC"	"I swear my family are alcoholic"	38.864008	-77.088951	372	2014-10-13 04:29:47	"04:29"
2014-10-13	"ALCOHOLIC"	"\"@kelvindurant_: @scumbageder Bob is an alcoholic &amp; he has anger issues. sounds like you masta.\" So i beat my wife nd draw cartoons sue me"	36.114965	-115.164048	460	2014-10-13 04:32:04	"04:32"
2014-10-13	"ALCOHOLIC"	"@LifeWithAlcohol: Relationship goals: http://t.co/r7j6H7VsrS the only relationship you have is with alcohol young alcoholic"	41.501542	-93.500063	1267	2014-10-13 04:48:14	"04:48"
2014-10-13	"ALCOHOLIC"	"Caitlins sobbing cause she doesn't have beer... Alcoholic probs"	41.991352	-87.738985	244	2014-10-13 04:51:24	"04:51"
2014-10-13	"ALCOHOLIC"	"RT @LivingGoodChris: I dont think I'm that much of a alcoholic, the rumors are false."	40.827116	-73.946054	2605	2014-10-13 05:07:49	"05:07"
2014-10-13	"ALCOHOLIC"	"hey you fucking alcoholic  but hmu we Needa hang sometime stranger !"	33.794128	-118.257264	665	2014-10-13 05:12:25	"05:12"
2014-10-13	"ALCOHOLIC"	"@raqcityy go to bed u alcoholic"	43.640056	-79.559003	285	2014-10-13 06:07:08	"06:07"
2014-10-13	"ALCOHOLIC"	"Taste test: the best and worst non-alcoholic beers #Economy http://t.co/0kJcseji4C #Villa http://t.co/Ba1gVijoI4"	40.18111	44.51361	1234	2014-10-13 06:12:38	"06:12"
2014-10-13	"ALCOHOLIC"	"Niggas be like \"I only smoke 9x a day\" but be so quick to call me an alcoholic..."	39.977835	-75.150626	790	2014-10-13 06:32:27	"06:32"
2014-10-13	"ALCOHOLIC"	"I can very realistically see myself becoming an alcoholic"	41.957872	-87.749391	288	2014-10-13 06:37:15	"06:37"
2014-10-13	"ALCOHOLIC"	"Generally, I try and avoid all non-alcoholic beverages"	43.523514	-80.217659	199	2014-10-13 06:44:25	"06:44"
2014-10-13	"ALCOHOLIC"	"Every time I drink I drink like an alcoholic.  #chanelwestcoast @chanelwestcoast"	40.61823	-89.5955	294	2014-10-13 06:45:28	"06:45"
2014-10-13	"ALCOHOLIC"	"How do you know of your #keffir has turned alcoholic? Any tricky way to check other than some fancy http://t.co/Ku27RjUXX3"	-35.337359	149.688819	94	2014-10-13 06:49:42	"06:49"
2014-10-13	"ALCOHOLIC"	"Does someone wanna indulge in an alcoholic beverage with me?"	33.918884	-118.336246	595	2014-10-13 06:59:39	"06:59"
2014-10-13	"ALCOHOLIC"	"Training to be an alcoholic and drug addict."	32.609419	-97.120015	177	2014-10-13 07:03:51	"07:03"
2014-10-13	"ALCOHOLIC"	"Drinking an Original Alcoholic Ginger Beer by @CrabbiesUK at @originaljoes  http://t.co/FKrRJkNsNh"	52.2669	-113.816	48	2014-10-13 07:16:15	"07:16"
2014-10-13	"ALCOHOLIC"	"@Iziie007: Nice\"@djpumpin10: I'm not an alcoholic..? I only drink on weekdays and weekends -____-\"\"*pics* http://t.co/jHE2mmqXHX"	6.468711	3.576688	565	2014-10-13 07:39:33	"07:39"
2014-10-13	"ALCOHOLIC"	"@EveMckellar sounds like a plan...meaning don't tempt me haha! I am very fond of an alcoholic beverage"	55.868896	-4.232947	262	2014-10-13 07:53:59	"07:53"
2014-10-13	"ALCOHOLIC"	"Enjoying my first alcoholic beverage yesterday at brunch. Got a wee bit tipsy after the second one. http://t.co/EnAnl7VY2x"	39.042509	-94.594351	209	2014-10-13 08:05:47	"08:05"
2014-10-13	"ALCOHOLIC"	"You smell like alcoholic butt must.   Yup, i said it."	41.469025	-87.060379	345	2014-10-13 08:30:35	"08:30"
2014-10-13	"ALCOHOLIC"	"Meet up.. *biar kaya orang2*... (at De' Lande Alcoholic Coffee Bar)  https://t.co/neqOLKW23E"	-8.6999	115.17755	100	2014-10-13 08:45:58	"08:45"
2014-10-13	"ALCOHOLIC"	"I'm dying of thirst and I'm not sure where to locate a non alcoholic beverage in this home. Must. Wait. For. Home. Owner. To. Arise."	42.025978	-71.902045	303	2014-10-13 09:18:17	"09:18"
2014-10-13	"ALCOHOLIC"	"#EnchaJini - in the airport waiting to check in... oh the tention... waiting for my first alcoholic beverage http://t.co/dxniPadKW1"	52.82558	-1.330507	131	2014-10-13 09:26:47	"09:26"
2014-10-13	"ALCOHOLIC"	"#waterfoam #shore #wave #lake #swag #nature #ice #snow #like4like #beer #alcoholic #win #action http://t.co/XZSAqQhqrO"	40.988325	28.707617	NA	2014-10-13 09:44:57	"09:44"
2014-10-13	"ALCOHOLIC"	"Found a suitable alcoholic beverage that goes down well with the bae...Cocktails!  #SexOnTheBeach http://t.co/HBDcMU9lad"	54.597633	-7.309065	100	2014-10-13 11:57:18	"11:57"
2014-10-13	"ALCOHOLIC"	"Stand up comedy  (at De' Lande Alcoholic Coffee Bar)  https://t.co/BzoEyC2xBv"	-8.7008	115.18095	406	2014-10-13 12:15:20	"12:15"
2014-10-13	"ALCOHOLIC"	"Stand up comedy  (at De' Lande Alcoholic Coffee Bar)  https://t.co/lwv9N82Dhs"	-8.7008	115.18095	406	2014-10-13 12:15:45	"12:15"
2014-10-13	"ALCOHOLIC"	"\"Haan haan mein alcoholic hoon\" seriously?!!! What is wrong with these new bollywood songs!! *smh*"	19.057121	72.835056	137	2014-10-13 12:21:36	"12:21"
2014-10-13	"ALCOHOLIC"	"I think liam payne is becoming an alcoholic"	55.934848	-4.732059	1161	2014-10-13 12:26:03	"12:26"
2014-10-13	"ALCOHOLIC"	"@Ashleighhjadeex didn't know one drink made you an alcoholic"	51.772019	-2.324776	330	2014-10-13 12:40:57	"12:40"
2014-10-13	"ALCOHOLIC"	"Left the wedding with everyone thinking I'm an alcoholic so I'd say it was a success."	39.050325	-84.65596	1934	2014-10-13 13:11:54	"13:11"
2014-10-13	"ALCOHOLIC"	"Lol nothing like getting called an alcoholic bitch at 930 in the morning"	42.161763	-84.247345	710	2014-10-13 13:31:59	"13:31"
2014-10-13	"ALCOHOLIC"	"@regan_hayes23 alcoholic?"	32.203815	-82.324404	571	2014-10-13 13:38:54	"13:38"
2014-10-13	"ALCOHOLIC"	"Ngopi sambil kocok perut nih Kocak (w/ Ady, @suryaandiwitha, &amp; 3 others at De' Lande Alcoholic Coffee Bar)  https://t.co/PU7gNx3rJs"	-8.69989	115.17735	543	2014-10-13 13:40:39	"13:40"
2014-10-13	"ALCOHOLIC"	"@rhoandimakiling: @sotnaspaolo Ay Pao sabi nila may alcoholic drinks DAW. Pero di naman siguro heavy :)"	14.660269	120.970167	291	2014-10-13 13:52:25	"13:52"
2014-10-13	"ALCOHOLIC"	"Rainy days bring out the inner alcoholic that lives beneath my soul"	38.302676	-76.526766	396	2014-10-13 13:57:39	"13:57"
2014-10-13	"ALCOHOLIC"	"@RachelBROwen @williambr0wn I'm not an alcoholic and the doctors know that."	51.549805	-1.831833	624	2014-10-13 14:15:10	"14:15"
2014-10-13	"ALCOHOLIC"	"For the record if some1 u work w/ is unstable, alcoholic, &amp; has been in psycward recently &amp; they text u asking where 2 find a gun..."	39.363439	-94.582966	245	2014-10-13 14:22:37	"14:22"
2014-10-13	"ALCOHOLIC"	"I'm not an alcoholic but I'm one of those niggas that can handle white drinking."	43.702832	-79.253143	716	2014-10-13 14:28:31	"14:28"
2014-10-13	"ALCOHOLIC"	"You guys my best friend is an alcoholic  http://t.co/Nml34icMQI"	30.246351	-95.503132	289	2014-10-13 14:33:58	"14:33"
2014-10-13	"ALCOHOLIC"	"The fact that I literally chug my entire mug of coffee before I run out the door like an alcoholic with a bottle is a little concerning idk"	39.982493	-75.163783	485	2014-10-13 14:49:52	"14:49"
2014-10-13	"ALCOHOLIC"	"@WhatTheFFacts: The most popular alcoholic drink in the world is Soju, a South Korean liquor. http://t.co/8YToUc33sK THIS WAS LOVE"	35.409939	-78.740387	775	2014-10-13 14:50:37	"14:50"
2014-10-13	"ALCOHOLIC"	"I'm a alcoholic"	33.852326	-84.379264	1886	2014-10-13 14:51:54	"14:51"
2014-10-13	"ALCOHOLIC"	"@asshleigh97 you go on like I'm a alcoholic and always out"	54.970343	-1.406818	907	2014-10-13 15:01:47	"15:01"
2014-10-13	"ALCOHOLIC"	"Of all the shit, and my new found appreciation for alcohol, I get non alcoholic."	35.03257	-97.956356	98	2014-10-13 15:20:16	"15:20"
2014-10-13	"ALCOHOLIC"	"Dinner at De Bottle. Food was average but the alcoholic drinks are sofa king cheap. And good http://t.co/551nEEHcbA"	1.111663	104.041644	72	2014-10-13 15:27:54	"15:27"
2014-10-13	"ALCOHOLIC"	"Dinner at De Bottle. Food was average but the alcoholic drinks are sofa king cheap. And good http://t.co/2vjQJ1HAIY"	1.111663	104.041644	72	2014-10-13 15:27:54	"15:27"
2014-10-13	"ALCOHOLIC"	"You can make anything alcoholic"	42.945286	-71.453309	169	2014-10-13 15:36:49	"15:36"
2014-10-13	"ALCOHOLIC"	"Uncle told my aunt that I'm am alcoholic ...."	43.099441	-83.090896	8390	2014-10-13 15:36:57	"15:36"
2014-10-13	"ALCOHOLIC"	"Ugh it got the alcoholic detox shakes comin on lol"	41.506639	-90.532673	152	2014-10-13 15:45:06	"15:45"
2014-10-13	"ALCOHOLIC"	"People hate alcohol for religious reasons, I hate religion for alcoholic reasons!!"	42.655407	21.157605	46	2014-10-13 15:58:44	"15:58"
2014-10-13	"ALCOHOLIC"	"The Prickly Pear. Our new, non-alcoholic, lunch beverage! #fresh #fruity #lunch @ Wild Sea Oyster http://t.co/k7Q9QCdRyE"	26.119238	-80.136571	632	2014-10-13 16:16:56	"16:16"
2014-10-13	"ALCOHOLIC"	"Yall gon stop callin me an alcoholic"	40.70632	-89.585939	1774	2014-10-13 16:22:05	"16:22"
2014-10-13	"ALCOHOLIC"	"Anyone who wants to come clean my house Thursday night will get a 5 course meal &amp; the alcoholic drink of your choice..serious inquiries only"	41.256607	-72.863016	510	2014-10-13 16:27:52	"16:27"
2014-10-13	"ALCOHOLIC"	"@pvthr I wish I could say the same thing to you la but sadly you are an #alcoholic"	1.371413	103.949138	677	2014-10-13 16:28:05	"16:28"
2014-10-13	"ALCOHOLIC"	"I need an alcoholic beverage"	50.654665	-1.154536	676	2014-10-13 16:43:36	"16:43"
2014-10-13	"ALCOHOLIC"	"Why in the world would you give your 2 year old child alcoholic beverages? Some people should not be parents."	34.312178	-84.166117	64	2014-10-13 16:49:42	"16:49"
2014-10-13	"ALCOHOLIC"	"Why do people in London run around  like demented alcoholics at last orders and it's not even 6pm"	51.526972	-0.132693	219	2014-10-13 16:58:51	"16:58"
2014-10-13	"ALCOHOLIC"	"Hello my name is Cruz and I'm a alcoholic that drinks liquor straight and makes everybody else drink with me."	33.851897	-84.379835	1885	2014-10-13 17:33:14	"17:33"
2014-10-13	"ALCOHOLIC"	"@Kidrauuhlll I'm not an alcoholic"	40.592922	-74.099454	583	2014-10-13 17:34:41	"17:34"
2014-10-13	"ALCOHOLIC"	"Oomf is an alcoholic. I wonder when he'll grow up."	33.500973	-86.808112	256	2014-10-13 17:41:59	"17:41"
2014-10-13	"ALCOHOLIC"	"I would like an alcoholic beverage pleeeeease #2weekstogo"	52.644526	-2.185083	245	2014-10-13 17:47:18	"17:47"
2014-10-13	"ALCOHOLIC"	"@kellyc1196 @BrockEvans97 feeling like an emotional coffee catchup (maybe of the alcoholic kind?)"	50.807733	0.305453	327	2014-10-13 17:55:36	"17:55"
2014-10-13	"ALCOHOLIC"	"My timehop is rather depressing today cause I look generally happy in the photos, now I'm a miserable cynical alcoholic."	56.965781	-2.217542	582	2014-10-13 18:11:27	"18:11"
2014-10-13	"ALCOHOLIC"	"@purebitchin alcoholic probs"	26.216987	-98.256784	638	2014-10-13 18:18:51	"18:18"
2014-10-13	"ALCOHOLIC"	"I'm just gonna go ahead and give up on school to become a raging alcoholic like my role model @wpcastilow"	39.973037	-80.745251	162	2014-10-13 18:25:39	"18:25"
2014-10-13	"ALCOHOLIC"	"Drinking Rum before 10 a.m makes you a pirate. Not an alcoholic."	-29.100317	26.189645	45	2014-10-13 18:28:34	"18:28"
2014-10-13	"ALCOHOLIC"	"@TScottyy Alcoholic lol go get you one."	42.393462	-83.094271	633	2014-10-13 18:29:42	"18:29"
2014-10-13	"ALCOHOLIC"	"Alcoholic mindset but i never sip"	42.191308	-83.212442	252	2014-10-13 18:30:55	"18:30"
2014-10-13	"ALCOHOLIC"	"I prefer the term thirsty not alcoholic thank you very much #cheers"	50.998088	-114.02078	23	2014-10-13 18:34:17	"18:34"
2014-10-13	"ALCOHOLIC"	"@nfl_uk #UoSSpartansNFLuk cos my mates pet hedgehog is a recovering alcoholic and training with the Jaguars will get his life back on track"	53.182131	-0.618796	435	2014-10-13 18:39:39	"18:39"
2014-10-13	"ALCOHOLIC"	"IM AN ALCOHOLIC: http://t.co/fet2yZwqT1Aha @JakeBoys  Everyone watch(/give a thumbs up) Jakes new video"	42.027459	-88.300412	644	2014-10-13 19:08:16	"19:08"
2014-10-13	"ALCOHOLIC"	"Go Watch @JakeBoys New Video. He dresses up as Elsa! IM AN ALCOHOLIC: http://t.co/8erU2LkeWUGive the video a '' http://t.co/nAmezDggSE"	52.79184	-2.138914	221	2014-10-13 19:08:37	"19:08"
2014-10-13	"ALCOHOLIC"	"I swear I'm not an alcoholic http://t.co/XDKG21Gea6"	40.484467	-3.694679	198	2014-10-13 19:13:38	"19:13"
2014-10-13	"ALCOHOLIC"	"@Cody21Reed is also an alcoholic. @Cody21Reed tell me he has issues with staying sober. @Cody21Reed needs an intervention"	36.930695	-76.295828	374	2014-10-13 19:15:48	"19:15"
2014-10-13	"ALCOHOLIC"	"Every year ppl complain about Columbus. Yes he was a shit person but we have the day off bc of him so celebrate (with alcoholic shenanigans)"	40.936451	-73.78051	119	2014-10-13 19:16:27	"19:16"
2014-10-13	"ALCOHOLIC"	"*Causally chuggin this beer trying not to look like an alcoholic*"	27.690139	-97.379086	318	2014-10-13 19:16:28	"19:16"
2014-10-13	"ALCOHOLIC"	"Im a work-a-holic but at least its better then being an alcoholic"	41.863297	-72.465901	1723	2014-10-13 19:17:05	"19:17"
2014-10-21	"ALCOHOLIC"	"@natty_1012: 12. Favorite alcoholic drink tequila"	36.82413	-76.26491	551	2014-10-21 02:09:16	"02:09"
2014-10-21	"ALCOHOLIC"	"@__beyondMe: @natty_1012: 12. Favorite alcoholic drink Fireball or Ivannabitch these two and peach Amsterdam"	29.88923	-95.480147	2446	2014-10-21 02:13:33	"02:13"
2014-10-21	"ALCOHOLIC"	"probably the worst alcoholic beverage ever made lol"	33.684902	-117.82181	463	2014-10-21 02:17:00	"02:17"
2014-10-21	"ALCOHOLIC"	"It's sad when even your alcoholic friend is busy. I need more friends."	44.299639	-88.374378	103	2014-10-21 02:23:35	"02:23"
2014-10-21	"ALCOHOLIC"	"\"@Dballer_21: Getting drunk solves pretty much everything.\" alcoholic"	35.492808	-97.731694	796	2014-10-21 02:25:08	"02:25"
2014-10-21	"ALCOHOLIC"	"\"@_cloudddiaaaa: grateful that my dad isn't a druggie nor an alcoholic\" mom*"	46.581897	-120.529924	271	2014-10-21 02:25:57	"02:25"
2014-10-21	"ALCOHOLIC"	"@BrandtSnedeker what's your favorite alcoholic drink? You're a golfer. #iknowyoudrink"	42.784871	-73.900362	268	2014-10-21 02:30:26	"02:30"
2014-10-21	"ALCOHOLIC"	"@Pale_Face93: Monday's like these make me question how I'm not an alcoholic."	40.802436	-81.386494	765	2014-10-21 02:39:06	"02:39"
2014-10-21	"ALCOHOLIC"	"I walk into my apartment and @lpolus is drinking an alcoholic Bloody Mary and says \"It's been a long week!\" #itsMonday"	43.595282	-84.780577	368	2014-10-21 03:05:48	"03:05"
2014-10-21	"ALCOHOLIC"	"Being an alcoholic was exhausting but my self confidence was at an all time high!!"	44.94783	-93.297925	475	2014-10-21 03:12:02	"03:12"
